A,B,C,D,E,F,G,H
2,1.5072,0.14,1.2,0.41800000000000004,0.251,0.23800000000000002,0.4999999999999999
2,1.2089,-0.039999999999999925,0.8999999999999999,0.264,0.1025,0.21400000000000002,-0.007000000000000006
2,1.6956000000000002,0.24,1.4000000000000001,0.51325,0.3205,0.24816666666666667,0.9740000000000001
1,2.1352,0.5000000000000001,1.75,1.049,0.815,0.3308333333333333,2.33
1,1.9625000000000001,0.37,1.6,0.777,0.591,0.28633333333333333,1.6909999999999998
1,1.4758,0.12,1.0,0.38525,0.1635,0.22966666666666669,0.43100000000000005
0,1.884,0.35,1.55,0.7192500000000001,0.502,0.2765,1.46
1,2.0253,0.45000000000000007,2.0,0.8745,0.601,0.28550000000000003,2.6300000000000003
2,1.1775,-0.039999999999999925,0.8,0.263,0.105,0.21566666666666667,-0.010000000000000009
2,1.1304,-0.05999999999999994,0.8500000000000001,0.248,0.0875,0.21166666666666667,-0.016000000000000014
2,1.6328,0.25,1.7000000000000002,0.49024999999999996,0.28,0.258,0.7699999999999999
1,1.7270000000000003,0.30000000000000004,1.45,0.5205,0.295,0.24783333333333335,1.1990000000000003
0,1.8997,0.38,1.6500000000000001,0.71225,0.492,0.274,1.733
2,1.2717,0.010000000000000009,1.0,0.2855,0.0965,0.22033333333333335,0.14600000000000002
0,2.1352,0.4800000000000001,1.55,0.917,0.671,0.32633333333333336,1.9040000000000004
1,2.1666,0.4800000000000001,1.9500000000000002,0.77625,0.73,0.3325,2.3720000000000003
1,1.6485,0.21999999999999997,1.5,0.504,0.274,0.25033333333333335,1.1
0,1.9625000000000001,0.4,1.7000000000000002,0.69925,0.4645,0.2733333333333333,1.7239999999999998
2,1.57,0.18000000000000005,1.3,0.40374999999999994,0.2115,0.2346666666666667,0.6529999999999999
2,1.0205000000000002,-0.19999999999999996,0.8,0.19974999999999998,0.0395,0.20750000000000002,-0.20800000000000002
2,1.1147,-0.05999999999999994,1.0,0.26275,0.11,0.21400000000000002,-0.016000000000000014
0,1.6799000000000002,0.24,1.6,0.51,0.275,0.2546666666666667,0.9500000000000001
1,1.8212,0.31000000000000005,1.2,0.62,0.399,0.2856666666666667,1.19
2,1.7897999999999998,0.29000000000000004,1.45,0.52025,0.306,0.25733333333333336,0.695
2,1.0676,-0.09999999999999998,0.75,0.23825,0.0785,0.21350000000000002,-0.09999999999999998
2,2.0096000000000003,0.38,1.35,0.7000000000000001,0.488,0.28350000000000003,1.355
2,1.0519,-0.10999999999999999,0.8999999999999999,0.25075000000000003,0.096,0.21350000000000002,-0.11199999999999999
0,1.413,0.10999999999999999,1.2,0.34775,0.147,0.2255,0.46999999999999986
2,0.9891000000000001,-0.13999999999999996,0.7000000000000001,0.20725,0.046,0.20783333333333334,-0.16900000000000004
0,1.9625000000000001,0.36,1.7999999999999998,0.7615000000000001,0.565,0.2991666666666667,1.6250000000000004
2,1.6014000000000002,0.20000000000000007,1.25,0.44675,0.239,0.24333333333333335,0.824
0,2.1038,0.45000000000000007,1.6500000000000001,0.95425,0.682,0.30483333333333335,2.003
1,1.6642000000000001,0.17000000000000004,1.25,0.48475,0.289,0.25033333333333335,0.68
1,1.6328,0.21999999999999997,1.7000000000000002,0.58525,0.3735,0.273,1.1
0,2.198,0.4600000000000001,1.9,0.80925,0.548,0.2776666666666667,2.12
0,2.0096000000000003,0.4,1.7000000000000002,0.87725,0.642,0.31916666666666665,1.7239999999999998
0,1.6328,0.18000000000000005,1.2,0.47175,0.2885,0.25233333333333335,0.566
1,2.1038,0.4800000000000001,1.6500000000000001,0.90075,0.518,0.31933333333333336,2.6300000000000003
2,0.8478000000000001,-0.20999999999999996,0.6,0.1865,0.0285,0.20783333333333334,-0.22000000000000003
2,1.413,0.07000000000000006,1.1,0.35975,0.181,0.22833333333333333,0.40700000000000003
1,1.5386,0.20000000000000007,1.45,0.48175,0.21,0.24316666666666667,1.109
0,1.8526,0.38,1.35,0.654,0.422,0.2748333333333334,1.31
1,2.2137,0.4900000000000001,1.7000000000000002,0.9400000000000001,0.6435,0.3521666666666667,1.19
1,1.8212,0.31000000000000005,1.6500000000000001,0.71825,0.369,0.3001666666666667,1.25
2,1.3659000000000001,0.08000000000000007,1.1,0.3535,0.1685,0.22433333333333333,0.38
0,2.0253,0.39,1.5,0.75475,0.603,0.27416666666666667,1.6340000000000003
2,1.5229,0.08999999999999997,1.6,0.5845,0.3085,0.26166666666666666,1.5140000000000002
2,,0.17000000000000004,1.3,0.43399999999999994,0.2505,0.25933333333333336,0.5239999999999999
2,1.0362,-0.09999999999999998,1.05,0.23575000000000002,0.0655,0.21166666666666667,-0.040000000000000036
0,1.9939,0.38,1.75,0.8375,0.623,0.2901666666666667,1.9700000000000002
1,1.0519,-0.15999999999999998,0.7000000000000001,0.235,0.076,0.21216666666666667,-0.09999999999999998
0,1.9311,0.35,1.7000000000000002,0.7145,0.4795,0.3006666666666667,1.4
1,1.9468,0.43000000000000005,1.55,0.81275,0.6685,0.28683333333333333,1.6100000000000003
0,1.7897999999999998,0.32000000000000006,1.5,0.6687500000000001,0.5415,0.26783333333333337,1.1
1,2.2765,0.4600000000000001,1.9,1.01575,0.83,0.33266666666666667,2.0300000000000002
0,1.9311,0.30000000000000004,1.5,0.749,0.707,0.26983333333333337,1.1030000000000002
2,1.4915,0.13,1.2,0.41500000000000004,0.2505,0.2325,0.5750000000000001
1,1.9939,0.42000000000000004,1.7000000000000002,0.76175,0.532,0.29033333333333333,1.7239999999999998
2,0.8948999999999999,-0.18,0.55,0.2005,0.0415,0.20566666666666666,-0.199
2,1.0048000000000001,-0.19,0.8,0.2405,0.088,0.21133333333333335,-0.10299999999999998
2,1.3816000000000002,0.06000000000000005,1.35,0.41100000000000003,0.17,0.23016666666666669,0.7699999999999999
2,1.1775,-0.039999999999999925,0.8500000000000001,0.30774999999999997,0.187,0.21533333333333335,0.0020000000000000018
0,2.2451,0.44000000000000006,1.7999999999999998,0.9500000000000001,0.708,0.3175,2.27
0,1.7584000000000002,0.30000000000000004,1.4000000000000001,0.6,0.472,0.26066666666666666,0.908
0,1.7427000000000001,0.27,1.35,0.579,0.377,0.25283333333333335,1.3399999999999999
2,1.7897999999999998,0.28,1.3,0.53325,0.347,0.2595,0.8120000000000002
1,1.8212,0.27,1.5,0.5695,0.3485,0.269,0.7520000000000001
2,1.413,0.07000000000000006,1.1500000000000001,0.34675,0.195,0.22366666666666668,0.26
1,1.4287,0.13,1.1500000000000001,0.36524999999999996,0.184,0.23600000000000002,0.347
0,1.6171000000000002,0.16000000000000003,1.75,0.62825,0.325,0.2526666666666667,1.46
0,1.8526,0.35,1.6,0.62275,0.3815,0.26133333333333336,1.2200000000000002
2,1.2560000000000002,0.020000000000000018,1.1500000000000001,0.307,0.1545,0.21983333333333335,0.122
2,0.6280000000000001,-0.31,0.6,0.16849999999999998,0.0125,0.2031666666666667,-0.334
2,0.5024000000000001,-0.38,0.25,0.159,0.0065,0.20183333333333334,-0.37
0,1.9782000000000002,0.43000000000000005,1.75,0.74775,0.492,0.2823333333333333,1.8199999999999998
0,1.8212,0.31000000000000005,1.7000000000000002,0.615,0.408,0.28633333333333333,0.92
2,1.9782000000000002,0.35,1.45,0.68025,0.5165,0.27316666666666667,1.2800000000000002
2,1.2560000000000002,0.0,1.1500000000000001,0.309,0.1335,0.22416666666666668,0.16099999999999992
1,1.6642000000000001,0.22999999999999998,1.6,0.5415,0.2935,0.2526666666666667,1.0699999999999998
1,2.0096000000000003,0.4,1.6500000000000001,0.73175,0.554,0.2796666666666667,1.52
0,2.0253,0.4,1.9,0.9297500000000001,0.741,0.32383333333333336,1.907
1,1.8369,0.24,1.55,0.667,0.437,0.27416666666666667,1.52
2,1.6328,0.19000000000000006,1.25,0.44025000000000003,0.2445,0.24866666666666667,0.59
1,1.8683,0.39,1.85,0.7925,0.416,0.27466666666666667,2.5100000000000002
1,1.8369,0.35,1.85,0.57875,0.3465,0.2595,1.25
0,1.7113000000000003,0.24,1.2,0.54325,0.403,0.26166666666666666,0.62
0,2.2922000000000002,0.59,2.3000000000000003,1.5627499999999999,1.1465,0.3396666666666667,4.981999999999999
2,1.4287,0.08999999999999997,1.05,0.35025,0.164,0.22516666666666668,0.356
0,1.7897999999999998,0.31000000000000005,1.55,0.566,0.3585,0.258,1.262
1,1.6328,0.19000000000000006,1.7999999999999998,0.47,0.158,0.2366666666666667,1.0699999999999998
0,1.4601000000000002,0.12,1.25,0.36824999999999997,0.169,0.23583333333333334,0.46999999999999986
0,1.7897999999999998,0.30000000000000004,1.6,0.58075,0.3725,0.2725,1.13
1,1.8683,0.36,1.5,0.7050000000000001,0.498,0.276,1.58
2,1.1461000000000001,-0.05999999999999994,0.8999999999999999,0.25775,0.1005,0.21633333333333335,-0.007000000000000006
1,2.1352,0.5200000000000001,1.9500000000000002,0.982,0.58,0.3285,2.8700000000000006
0,1.8369,0.33000000000000007,1.6,0.62775,0.4595,0.2786666666666667,1.19
0,1.884,0.33999999999999997,1.6,0.656,0.441,0.26716666666666666,1.4300000000000002
1,1.7897999999999998,0.27,1.5,0.56475,0.3875,0.252,1.0699999999999998
1,2.0567,0.31000000000000005,1.7000000000000002,0.7947500000000001,0.587,0.3055,1.6490000000000005
0,1.6642000000000001,0.21000000000000008,1.3,0.519,0.2845,0.2566666666666667,0.7579999999999999
2,1.6328,0.16000000000000003,1.4000000000000001,0.4125,0.1775,0.23833333333333334,0.7099999999999999
1,2.0724,0.45000000000000007,2.0,0.8815000000000001,0.6525,0.29983333333333334,2.132
0,1.6799000000000002,0.21999999999999997,1.5,0.55525,0.345,0.26233333333333336,1.04
2,1.2873999999999999,,1.1,0.3075,0.124,0.22733333333333333,0.17000000000000004
1,2.0253,0.36,1.7000000000000002,0.71725,0.528,0.2846666666666667,1.4300000000000002
1,1.57,0.21000000000000008,1.4000000000000001,0.48675,0.265,0.24133333333333334,1.1
2,1.3816000000000002,0.08000000000000007,1.2,0.39975,0.2965,0.2315,0.31099999999999994
0,1.6799000000000002,0.21000000000000008,1.4000000000000001,0.5589999999999999,0.402,0.25716666666666665,0.7339999999999999
2,0.8478000000000001,-0.21999999999999997,0.8,0.1905,0.0265,0.20650000000000002,-0.22000000000000003
0,1.8212,0.30000000000000004,1.45,0.65125,0.547,0.26583333333333337,0.977
0,1.7113000000000003,0.28,1.4000000000000001,0.56975,0.356,0.2635,1.0310000000000001
2,1.5386,0.13,1.25,0.42925,0.252,0.24200000000000002,0.5690000000000001
0,2.0410000000000004,0.44000000000000006,1.9,0.82225,0.519,0.302,2.2790000000000004
2,1.0205000000000002,-0.10999999999999999,0.75,0.22475,0.0605,0.21100000000000002,-0.13
1,1.6799000000000002,,1.55,0.53825,0.302,0.25216666666666665,1.1
2,1.7584000000000002,0.28,1.55,0.5555,0.3685,0.25933333333333336,1.0099999999999998
2,1.3816000000000002,0.040000000000000036,1.05,0.34375,0.1755,0.22466666666666668,0.31999999999999995
0,1.6642000000000001,0.26,1.35,0.5895,0.28,0.27216666666666667,1.1
0,1.9782000000000002,0.38,1.9,0.73875,0.4935,0.3121666666666667,1.31
1,2.0410000000000004,0.4,1.6,0.84125,0.702,0.30133333333333334,1.517
2,1.6956000000000002,0.25,1.3,0.51025,0.2955,0.25633333333333336,0.9500000000000001
1,2.0253,0.38,1.6,0.7332500000000001,0.4935,0.3051666666666667,1.3940000000000001
2,0.6123000000000001,-0.32999999999999996,0.4,0.16625,0.0135,0.2016666666666667,-0.343
2,0.43960000000000005,-0.39,0.35000000000000003,0.15725,0.005,0.2011666666666667,-0.37
2,1.57,0.17000000000000004,1.2,0.43000000000000005,0.2835,0.23433333333333334,0.41000000000000003
0,1.9939,0.37,1.7999999999999998,0.73975,0.4785,0.29250000000000004,1.73
0,2.1195000000000004,0.45000000000000007,1.6,0.7917500000000001,0.572,0.29183333333333333,1.7269999999999999
2,1.7584000000000002,0.29000000000000004,1.5,0.56125,0.3685,0.26233333333333336,1.016
1,1.8369,0.30000000000000004,1.25,0.587,0.3545,0.26916666666666667,0.9500000000000001
0,1.3188,0.050000000000000044,1.1500000000000001,0.29425,0.1,0.219,0.281
2,1.8054999999999999,0.29000000000000004,1.6,0.60875,0.45,0.2645,1.04
0,1.9468,0.33999999999999997,1.45,0.69325,0.511,0.29050000000000004,1.1390000000000002
0,1.8526,0.33999999999999997,1.7999999999999998,0.7435,0.5985,0.27566666666666667,1.46
2,1.2089,0.0,0.95,0.301,0.152,0.2205,0.040999999999999925
2,1.1618,-0.039999999999999925,0.8500000000000001,0.2585,0.1095,0.21166666666666667,-0.028000000000000025
0,1.8997,0.31000000000000005,1.6,0.71075,0.533,0.29100000000000004,1.226
1,1.4601000000000002,0.09999999999999998,1.1500000000000001,0.3605,0.1565,0.23033333333333333,0.40700000000000003
1,2.0881000000000003,0.41000000000000003,1.6,0.7957500000000001,0.631,0.2975,1.52
0,2.1823,0.5399999999999999,2.0,1.1664999999999999,0.751,0.3418333333333333,3.7100000000000004
1,1.7897999999999998,0.29000000000000004,1.55,0.5165,0.282,0.253,1.0099999999999998
0,1.7113000000000003,0.30000000000000004,1.6,0.58075,0.2925,0.2515,1.79
1,2.2765,0.5200000000000001,2.1,1.2205,0.65,0.33266666666666667,5.629999999999999
1,1.9468,0.4,1.75,0.7035,0.4895,0.28,1.6580000000000004
2,1.0833,-0.08999999999999997,0.8500000000000001,0.25025,0.105,0.21233333333333335,-0.09999999999999998
2,1.4915,0.13,1.1500000000000001,0.39949999999999997,0.232,0.2295,0.5359999999999999
0,1.7584000000000002,0.24,1.9500000000000002,0.55425,0.3025,0.25983333333333336,1.31
1,1.7427000000000001,0.31000000000000005,1.7999999999999998,0.629,0.296,0.265,1.94
1,1.5543,0.14,1.2,0.44699999999999995,0.28,0.2366666666666667,0.42500000000000004
2,0.8792000000000001,-0.19,0.7000000000000001,0.20074999999999998,0.041,0.21000000000000002,-0.22000000000000003
1,1.2873999999999999,0.050000000000000044,1.05,0.33175,0.159,0.22566666666666668,0.31999999999999995
2,0.7693,-0.20999999999999996,0.6,0.1975,0.0445,0.20816666666666667,-0.24400000000000002
0,1.4444000000000001,0.15000000000000002,1.3,0.43674999999999997,0.2505,0.23966666666666667,0.7699999999999999
1,1.8369,0.32000000000000006,1.7000000000000002,0.69175,0.3745,0.3086666666666667,1.5500000000000003
1,2.0253,0.45000000000000007,1.9,0.88175,0.6615,0.3145,2.21
2,1.3345,0.030000000000000027,0.8,0.3015,0.131,0.2195,0.17000000000000004
1,1.6642000000000001,0.24,1.7000000000000002,0.564,0.41,0.2693333333333333,0.503
2,1.8054999999999999,0.30000000000000004,1.35,0.58575,0.45,0.254,0.9500000000000001
1,1.2246000000000001,0.0,1.0,0.2825,0.1075,0.22,0.11899999999999988
1,2.3236,0.5299999999999999,2.05,1.2095,0.9655,0.37283333333333335,2.492
0,1.0676,-0.06999999999999995,0.8500000000000001,0.24175,0.077,0.21533333333333335,-0.010000000000000009
2,1.2560000000000002,0.020000000000000018,1.0,0.29374999999999996,0.1145,0.22116666666666668,0.17000000000000004
0,1.7584000000000002,0.32000000000000006,2.3499999999999996,0.56975,0.3325,0.25233333333333335,1.4300000000000002
1,1.3816000000000002,0.08000000000000007,1.4000000000000001,0.391,0.186,0.2361666666666667,0.5599999999999999
2,1.5857,0.25,1.25,0.45575,0.245,0.24583333333333335,0.8000000000000002
1,1.8212,0.36,1.7999999999999998,0.77475,0.4945,0.29000000000000004,1.826
1,1.8212,0.29000000000000004,1.5,0.579,0.4,0.252,1.1179999999999999
2,1.6171000000000002,0.15000000000000002,1.4000000000000001,0.47524999999999995,0.2495,0.247,0.9289999999999999
2,1.4758,0.10999999999999999,1.45,0.37424999999999997,0.156,0.234,0.33799999999999997
0,1.7741,0.27,1.85,0.64075,0.329,0.24533333333333335,1.94
1,1.9782000000000002,0.37,1.7000000000000002,0.81025,0.5945,0.315,1.67
2,1.4287,0.06000000000000005,1.0,0.33599999999999997,0.358,0.22583333333333333,0.26
0,1.7741,0.30000000000000004,1.1500000000000001,0.60425,0.398,0.26566666666666666,1.3399999999999999
1,1.8683,0.33000000000000007,1.4000000000000001,0.7065,0.5175,0.2813333333333333,1.4300000000000002
0,2.0410000000000004,0.42000000000000004,1.6,0.84175,0.6385,0.29683333333333334,1.799
0,0.7379,-0.25999999999999995,0.55,0.17575,0.018,0.20350000000000001,-0.28300000000000003
0,1.6171000000000002,0.17000000000000004,1.1,0.43925000000000003,0.253,0.25333333333333335,0.44000000000000006
0,1.1932,0.0,1.0,0.27525,0.106,0.21783333333333335,0.06499999999999995
0,1.7741,0.33000000000000007,1.5,0.71425,0.377,0.3175,1.58
0,1.6171000000000002,0.31000000000000005,1.35,0.51125,0.295,0.25416666666666665,1.0099999999999998
0,2.1038,0.4,2.0,0.7845,0.576,0.2995,1.706
2,1.6485,0.26,1.5,0.51825,0.3225,0.2536666666666667,0.89
1,2.1352,0.5000000000000001,1.9,1.0534999999999999,0.8225,0.32183333333333336,2.69
0,2.1038,0.45000000000000007,1.7000000000000002,0.8502500000000001,0.715,0.30083333333333334,1.9220000000000002
2,1.0362,-0.09999999999999998,0.75,0.22025,0.056,0.21166666666666667,-0.09999999999999998
0,1.7741,0.30000000000000004,1.55,0.6797500000000001,0.4735,,1.19
1,1.8369,0.31000000000000005,1.7000000000000002,0.64725,0.4255,0.2876666666666667,1.307
0,1.8997,0.35,1.75,0.7505000000000001,0.5395,0.2916666666666667,1.4540000000000002
2,0.942,-0.15999999999999998,0.65,0.20975,0.052,0.20516666666666666,-0.19
2,1.2873999999999999,0.0,0.8999999999999999,0.29000000000000004,0.141,0.21916666666666668,0.04999999999999993
0,1.1461000000000001,-0.030000000000000027,0.8500000000000001,0.26025,0.0855,0.21716666666666667,0.020000000000000018
1,1.7270000000000003,0.28,1.35,0.57175,0.434,0.2665,0.7099999999999999
1,1.7741,0.28,1.55,0.61975,0.4275,0.2713333333333333,1.2200000000000002
1,1.884,0.35,1.35,0.87025,0.5885,0.26366666666666666,1.505
1,2.0253,0.42000000000000004,1.6,0.77075,0.5815,0.29200000000000004,1.4900000000000002
0,1.5072,0.14,1.35,0.46575,0.3445,0.23383333333333334,0.566
1,1.4758,0.09999999999999998,1.45,0.40874999999999995,0.187,0.24116666666666667,0.68
0,1.8526,0.30000000000000004,1.85,0.7915,0.473,0.29200000000000004,2.15
2,1.3659000000000001,0.050000000000000044,1.1,0.3335,0.1595,0.22666666666666668,0.22999999999999998
1,2.1038,0.57,1.6,0.8045,0.5445,0.2981666666666667,2.078
1,1.5857,0.18000000000000005,1.75,0.496,0.267,0.25,0.89
1,1.8683,0.30000000000000004,1.5,0.7070000000000001,0.5865,0.2735,1.1
1,1.4758,0.15000000000000002,1.05,0.4065,0.232,0.24733333333333335,0.38
0,1.9154,0.30000000000000004,1.5,0.5855,0.407,0.26116666666666666,1.1
0,1.2560000000000002,0.020000000000000018,1.1,0.307,0.138,0.219,0.20000000000000007
0,2.3079,0.58,2.05,1.1935,0.909,0.358,3.35
1,1.7584000000000002,0.28,1.4000000000000001,0.61425,0.3825,0.26266666666666666,1.4
2,1.9468,0.37,1.7999999999999998,0.7392500000000001,0.4675,0.28850000000000003,1.94
2,1.2246000000000001,0.0,1.05,0.27949999999999997,0.0955,0.21266666666666667,0.10999999999999999
0,2.1823,0.5399999999999999,2.3000000000000003,1.0925,0.8665,0.345,2.6
1,1.8054999999999999,0.33999999999999997,1.6500000000000001,0.5845,0.435,0.26566666666666666,1.028
0,1.9625000000000001,0.4,1.85,0.77125,0.5995,0.2826666666666667,1.6100000000000003
2,1.7897999999999998,0.24,1.3,0.53725,0.3535,0.25016666666666665,1.0190000000000001
2,1.4601000000000002,0.10999999999999999,1.05,0.371,0.2085,0.2325,0.31099999999999994
0,1.9625000000000001,0.33999999999999997,1.7999999999999998,0.718,0.451,0.3081666666666667,1.4300000000000002
1,1.8683,0.33000000000000007,1.5,0.68825,0.491,0.2733333333333333,1.322
2,1.3345,0.050000000000000044,1.05,0.34875,0.1815,0.227,0.30499999999999994
0,1.9782000000000002,0.38,1.55,0.7645000000000001,0.535,0.2966666666666667,1.6100000000000003
1,1.9154,0.33999999999999997,1.6,0.6585,0.426,0.27516666666666667,1.52
1,1.5543,0.15000000000000002,1.5,0.4485,0.2615,0.24500000000000002,0.668
1,1.9625000000000001,0.37,1.6500000000000001,0.76275,0.5075,0.2986666666666667,1.7600000000000002
1,1.6642000000000001,0.26,1.7000000000000002,0.5375,0.35,0.2506666666666667,1.0099999999999998
2,1.4601000000000002,0.16000000000000003,1.3,0.377,0.1895,0.22666666666666668,0.5299999999999999
0,1.413,0.07000000000000006,1.4000000000000001,0.389,0.1865,0.23833333333333334,0.5599999999999999
2,1.5229,0.16000000000000003,1.25,0.41074999999999995,0.2215,0.23933333333333334,0.5599999999999999
1,2.1352,0.42000000000000004,2.0,0.95375,0.714,0.313,2.423
2,1.2873999999999999,0.06000000000000005,1.05,0.3175,0.1525,0.22466666666666668,0.26
1,1.5857,0.20000000000000007,1.6500000000000001,0.5145,0.2675,0.2516666666666667,1.1
2,1.413,0.08000000000000007,1.2,0.39625,0.241,0.23583333333333334,0.31999999999999995
0,1.8054999999999999,0.27,1.35,0.646,0.432,0.27416666666666667,1.0339999999999998
2,1.5857,0.19000000000000006,1.05,0.4255,0.248,0.23433333333333334,0.626
2,1.6171000000000002,0.17000000000000004,1.25,0.43599999999999994,0.237,0.24783333333333335,0.59
1,1.6171000000000002,0.19000000000000006,1.6500000000000001,0.52825,0.1905,0.2566666666666667,1.5230000000000001
2,1.8212,0.24,1.6,0.514,0.2725,0.26333333333333336,0.7400000000000001
2,1.7897999999999998,0.30000000000000004,1.35,0.547,0.3815,0.24716666666666667,1.0699999999999998
2,1.2717,-0.09999999999999998,0.8999999999999999,0.29374999999999996,0.128,0.221,0.08299999999999996
2,1.7113000000000003,0.26,1.5,0.51425,0.302,0.24383333333333335,1.1270000000000002
2,0.785,-0.24,0.65,0.18425,0.0245,0.20516666666666666,-0.265
0,1.6328,0.16000000000000003,1.35,0.44125000000000003,0.2505,0.25216666666666665,0.6499999999999998
2,1.7427000000000001,0.25,1.3,0.474,0.2835,0.24433333333333335,0.8629999999999999
0,2.0253,0.42000000000000004,1.55,0.9195,0.6405,0.3195,2.18
0,1.6642000000000001,0.25,,0.5195,0.237,0.2536666666666667,1.37
2,0.8007000000000001,-0.21999999999999997,0.6,0.193,0.04,0.20616666666666666,-0.25
2,1.4444000000000001,0.08000000000000007,1.0,0.34299999999999997,0.1805,0.22916666666666669,0.17899999999999994
1,2.0881000000000003,0.4,1.5,0.77375,0.4625,0.2985,1.7570000000000001
2,1.6014000000000002,0.21000000000000008,1.3,0.4495,0.3065,0.23850000000000002,0.491
1,1.6328,0.21999999999999997,1.1500000000000001,0.5535,0.2855,0.25966666666666666,1.0099999999999998
2,1.1932,-0.030000000000000027,0.8999999999999999,0.26525,0.1005,0.21300000000000002,0.06499999999999995
1,1.7741,0.30000000000000004,1.6500000000000001,0.63825,0.322,0.2813333333333333,1.8199999999999998
2,0.471,-0.39999999999999997,0.25,0.1575,0.0045,0.20133333333333334,-0.37
0,1.5386,0.16000000000000003,1.35,0.42074999999999996,0.2175,0.2316666666666667,0.7400000000000001
0,1.8054999999999999,0.30000000000000004,1.3,0.5425,0.318,0.26433333333333336,0.959
2,1.3816000000000002,0.08000000000000007,1.25,0.39475,0.1735,0.22916666666666669,0.8000000000000002
0,1.5857,0.20000000000000007,1.35,0.5115,0.377,0.24966666666666668,0.668
0,1.0833,-0.06999999999999995,0.8999999999999999,0.23149999999999998,0.0615,0.21233333333333335,-0.10899999999999999
0,1.7897999999999998,0.28,1.45,0.59075,0.3605,0.26516666666666666,1.241
2,1.57,0.16000000000000003,1.1,0.397,0.218,0.23,0.395
2,1.6328,0.16000000000000003,1.1500000000000001,0.48224999999999996,0.3285,0.2566666666666667,0.45499999999999996
0,1.7113000000000003,0.30000000000000004,1.5,0.639,0.3365,0.2635,1.4
1,2.2137,0.4600000000000001,1.7000000000000002,0.932,0.612,0.33133333333333337,2.24
1,1.3816000000000002,0.06000000000000005,1.1500000000000001,0.35025,0.143,0.2376666666666667,0.31999999999999995
2,1.9939,0.41000000000000003,1.9,0.81575,0.5805,0.28400000000000003,2.21
0,2.1352,0.4600000000000001,1.7999999999999998,0.9145,0.7635,0.30383333333333334,2.015
0,1.7270000000000003,0.26,1.5,0.58725,0.413,0.2635,1.088
0,1.0048000000000001,-0.12,0.8500000000000001,0.235,0.0655,0.21566666666666667,-0.10599999999999998
0,2.1352,0.43000000000000005,1.6,0.76725,0.618,0.28750000000000003,1.5500000000000003
1,2.0410000000000004,0.39,1.55,0.8185,0.615,0.3065,1.6100000000000003
1,1.8212,0.31000000000000005,1.55,0.56825,0.315,0.24616666666666667,1.52
0,2.2451,0.4700000000000001,1.9,0.98775,0.889,0.30433333333333334,2.12
2,1.7270000000000003,0.27,1.4000000000000001,0.5267499999999999,0.3285,0.25183333333333335,0.995
0,2.0096000000000003,0.41000000000000003,1.6500000000000001,0.87175,0.6145,0.3011666666666667,1.94
2,1.2089,-0.020000000000000018,0.8999999999999999,0.266,0.0855,0.21650000000000003,0.07999999999999996
1,1.6014000000000002,0.16000000000000003,1.3,0.44199999999999995,0.224,0.24516666666666667,0.7099999999999999
2,1.9625000000000001,0.37,1.6,0.725,0.5255,0.2856666666666667,1.589
2,1.9311,0.38,1.55,0.64425,0.4145,0.265,1.67
2,1.6642000000000001,0.24,1.3,0.56825,0.3745,0.2556666666666667,1.0939999999999999
0,1.7270000000000003,0.32000000000000006,1.75,0.5845,0.3155,0.26083333333333336,1.52
2,1.8369,0.30000000000000004,1.5,0.59575,0.3975,0.26783333333333337,1.1179999999999999
0,1.6956000000000002,0.25,1.2,0.5585,0.2945,0.251,0.7699999999999999
1,1.6485,0.25,1.45,0.54975,0.3345,0.26966666666666667,1.04
2,1.1147,-0.05999999999999994,1.0,0.258,0.083,,0.04999999999999993
2,1.413,0.10999999999999999,1.2,0.356,0.1145,0.22216666666666668,0.5599999999999999
2,0.9577,-0.15999999999999998,0.7000000000000001,0.22049999999999997,0.062,0.21033333333333334,-0.17800000000000005
2,1.884,0.35,1.5,0.7100000000000001,0.565,0.2821666666666667,1.2200000000000002
1,1.884,0.30000000000000004,1.4000000000000001,0.5685,0.37,0.259,1.0550000000000002
1,1.7270000000000003,0.33999999999999997,1.5,0.5985,0.377,0.26133333333333336,1.3399999999999999
1,2.0724,,1.6500000000000001,0.74525,0.4585,0.29933333333333334,1.8199999999999998
2,1.6014000000000002,0.18000000000000005,1.25,0.4485,0.293,0.24216666666666667,0.533
1,1.8683,0.35,1.6,0.7202500000000001,0.547,0.277,1.226
2,1.7113000000000003,0.26,1.5,0.521,0.3525,,0.848
1,1.9939,0.44000000000000006,1.6500000000000001,0.82025,0.5065,0.2986666666666667,2.072
0,1.6485,0.16000000000000003,1.25,0.475,0.303,0.2516666666666667,0.5539999999999999
2,1.8054999999999999,0.28,1.25,0.57575,0.4555,0.25716666666666665,0.779
0,2.4335,0.66,2.5,1.53975,1.3485,0.45333333333333337,3.068
0,1.2717,0.020000000000000018,1.0,0.3425,0.173,0.2305,0.26
0,2.0253,0.43000000000000005,2.4,0.9207500000000001,0.471,0.323,2.81
0,2.0253,0.41000000000000003,1.5,0.7302500000000001,0.519,0.2871666666666667,1.6100000000000003
2,0.5338,-0.35,0.55,0.16175,0.009,0.20183333333333334,-0.35200000000000004
2,1.1932,-0.020000000000000018,0.8500000000000001,0.26425,0.088,0.21550000000000002,0.04999999999999993
0,1.7270000000000003,0.25,1.6,0.635,0.2885,0.24633333333333335,2.48
0,1.8683,0.35,1.4000000000000001,0.66525,0.4925,0.2723333333333333,1.2680000000000002
